psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10
43_6_1,0.02710111104566869,0.06257726397853954,0.12783369053840057,0.19328257820245004,0.2175445337308021,0.18655095326527743,0.11622854703550238,0.05745147241421063,0.009763946023425276,0.0016659037657233405
44_3_1,0.0182227507831525,0.035730524790158084,0.07611387637538831,0.15078587415165046,0.20585552223898299,0.2033167809978465,0.1812115462447167,0.11404830510617993,0.012727261258873803,0.001987558053050709
45_8_1,0.040382827822271664,0.093089403981967,0.18490893395494237,0.2262799024218326,0.20542502501841967,0.13424824150276388,0.07251209355237662,0.03414378432540448,0.0076142832259427145,0.0013955041940791728
46_3_1,0.031045375124104962,0.07033634412532425,0.14946783172520833,0.2140472095856625,0.21514124958597958,0.16127864376876846,0.09938698571267518,0.048694793301211556,0.009031607011072475,0.001569960059992822
46_7_1,0.03672923180999643,0.08606980327154937,0.16684963366508337,0.21805111894680787,0.21347712188365425,0.14881938146664217,0.0822802871558483,0.03823572896843265,0.008021451935312097,0.0014662408966736272
47_10_1,0.03601189325717352,0.07834480846190402,0.16775299440040498,0.22478622433302164,0.21132557074718555,0.1423621261286809,0.08602232656391438,0.04336512178891386,0.008519096352626642,0.0015098379661745635
48_4_1,0.028161923174167113,0.06397302906489742,0.13384525067982553,0.1963826696545683,0.21507803642935963,0.18211928034392405,0.11271694250694701,0.056306949590923853,0.009760891649007217,0.0016550269063800407
49_1_1,0.04288355183406876,0.09870457208134338,0.19957542910978243,0.23968032401166442,0.20156063774234484,0.11659363752132935,0.06305191276928558,0.029679125047040702,0.006969757629831887,0.0013010522533086649
49_2_1,0.024857049557188263,0.0578301565664527,0.11497317476252882,0.17795757830735942,0.21813107433754836,0.20436159034375254,0.12709064854853105,0.06290983131660663,0.010166310726919071,0.0017225855331129674
49_5_1,0.02616128516830216,0.05477680501152796,0.11390037201413257,0.1870857967313627,0.21857413270403198,0.1829201665111213,0.13033994249629818,0.07364204445919138,0.010806807810857707,0.0017926470931739426
49_10_1,0.03936356121363943,0.0903802592618441,0.1804283460770509,0.22450871472098674,0.20623688946297933,0.13802454011396212,0.0756649119003678,0.03611964649131592,0.007850021611733204,0.0014231091461202284
50_5_1,0.033608675018083456,0.07299822284686408,0.1542892294544458,0.22605526524739755,0.219795303926762,0.14303652050103052,0.0927296257594019,0.04727871813971244,0.008666094913379448,0.001542344192922937
51_5_1,0.02809818634081268,0.0646603999719287,0.13202101137027208,0.20107823485074916,0.22217516108989577,0.17660439419924892,0.11044606445449041,0.05390548321032213,0.009384326777023248,0.0016267377352569173
52_5_1,0.03826196806660651,0.08792514385672805,0.1848789894997405,0.23440871925884393,0.20912788788935963,0.13048222598753254,0.07268639351991583,0.033417224017624876,0.007438759190830035,0.0013726887128180736
53_2_1,0.043768654721525926,0.10120385465936588,0.19161119872969834,0.21666158839560565,0.20325608598778205,0.13432068693344035,0.06797068049870973,0.032387785222783565,0.007433352038073289,0.0013861128130152585
53_4_1,0.02663953989250271,0.06140276953392544,0.12396003391919361,0.1895195779651868,0.21841668375533937,0.19026410540619249,0.11913739738655726,0.059101287231951766,0.009874191999057962,0.001684412910092519
57_9_1,0.03873151268619481,0.0891053128047205,0.17519035482010573,0.22122709860475892,0.2099366632485055,0.14147272509198205,0.07786756950533412,0.03711667757243022,0.007906682591247972,0.0014454030747201908
59_3_1,0.025574284874313725,0.059638094556848875,0.11871165577561836,0.18163032308041616,0.21810110509626338,0.20038740360302087,0.12354446825568839,0.060691304198669256,0.010018597596129443,0.0017027629630316584
59_4_1,0.0372056823167463,0.08447772516707183,0.1764575274691086,0.22238556791242098,0.20997085971786,0.14192317430804935,0.07973202254148028,0.038347450304826225,0.008047790167026286,0.0014522000954102121
59_7_1,0.026895201786042065,0.058441335893597825,0.11955425787856991,0.19468688655607141,0.220080928947271,0.17752242144653618,0.1238474572911043,0.06697120962172039,0.010254441880043574,0.0017458586990435206
60_3_1,0.02761832161121846,0.06411982071216056,0.12974670778430342,0.19568801835015776,0.21926964926092157,0.18366195949208022,0.11362164736891048,0.05508181172065141,0.00954209435938337,0.0016499693402127718
60_6_1,0.030555694099816042,0.06933545761842616,0.1468638023270787,0.2108938056366843,0.21440426068154705,0.16503433274634155,0.10178131790618271,0.05035335871452596,0.009190837497452838,0.0015871327719446419
62_1_1,0.029780620139513613,0.067245821529083,0.14289164850842948,0.20741349987718044,0.21471358650345745,0.16924599568331336,0.10520955858262979,0.0524830750137912,0.0094071128870399,0.0016090812755617933
62_5_2,0.048093463886114525,0.10738399284223592,0.20502686016230925,0.220278095200585,0.19575296038561074,0.12240503966098874,0.06196360756673483,0.03054748266743608,0.007200786715258124,0.0013477109127269693
63_4_2,0.03190178701299607,0.07362852229824779,0.15298461611712144,0.22100678523862932,0.2188949742629475,0.1539062979248132,0.09338370173281389,0.044252166734989606,0.008522788072242906,0.0015183606051982334
63_7_1,0.038903910869224276,0.08939874709295625,0.18544493580321728,0.2338512484124682,0.2074152965997234,0.13054500606438368,0.07231548167949786,0.03329631173450084,0.007455667090686148,0.0013733946533421764
64_1_1,0.029012545630786004,0.06200228059265061,0.13236363820432342,0.20763781490754796,0.2175361497210783,0.1651621404883804,0.11360317013649023,0.06103916057076744,0.009960633479735375,0.0016824662682399503
64_8_1,0.031332223193249374,0.07346438564907169,0.1448309925700952,0.20789523523156084,0.21855190063000068,0.16828351463165928,0.09866478968487803,0.046569290993114056,0.00884313555964658,0.001564531856724371
65_1_1,0.03524988223516205,0.07913318443071564,0.1706608007159456,0.24158297541574225,0.21550341359465047,0.1306706467004827,0.08031319646728735,0.03769337003108567,0.007774406970765985,0.0014181234381621288
65_2_5,0.033651507257724325,0.07543745918116856,0.1488323141382797,0.19489041850568783,0.21269914839875295,0.1742995847066217,0.09906060785881231,0.050160810548405654,0.009358576709063761,0.0016095726954831846
66_4_1,0.03527840179876081,0.07932612414684914,0.168905771504934,0.22718559600504543,0.2147066094811761,0.14192689291002117,0.08355125840561643,0.039572866698302386,0.00808438519351423,0.0014620938557803134
66_6_1,0.030490326316291203,0.07012611005221872,0.1421661234132538,0.2068988136193832,0.21940880644994581,0.16742115849108624,0.10214340570392948,0.05059982158111494,0.00915441800261564,0.001591016370161035
66_7_1,0.02637391059552448,0.06601903285659283,0.1266445272403556,0.19662935162360268,0.2277427789076621,0.18876792402584242,0.1096645920198486,0.04777961718215316,0.008808693631830802,0.0015695719165872734
68_1_1,0.03616222215001321,0.08480127024386531,0.16630626579284494,0.22206201852974175,0.2163672059852635,0.14553075693869932,0.08137986826734753,0.03803247519419018,0.007900997542136691,0.0014569193558975286
68_3_1,0.035786550898828234,0.08309778275927017,0.16241748239395898,0.2108916043687116,0.21495720113490374,0.1559748049998185,0.08612106470658183,0.040930996283674644,0.00831340081292383,0.0015091116413285602
68_5_1,0.03599801245216208,0.08357249620406176,0.1692574706041581,0.2228505351586036,0.21515347479031008,0.1442236776606929,0.0813884772551284,0.038154534175299036,0.00795151376332233,0.0014498079362620362
70_8_1,0.018588192858124526,0.0359226858106976,0.07724743787501105,0.15276346343324884,0.206068344846284,0.1996125327105058,0.1800174873165077,0.11499947406219722,0.012786031569232642,0.0019943495181904214
71_3_1,0.03404816533854566,0.07964885393914882,0.15684665309855308,0.21193435890289866,0.2154585351326173,0.15943413985807686,0.0902166872401893,0.04243498050234245,0.00845782573575829,0.0015198002518694276
71_4_1,0.046219025544080736,0.10417287353705972,0.21370185173423661,0.2357535612609386,0.19450635754766082,0.11209716439312853,0.05801058448279274,0.027511187246215568,0.006758419259662131,0.0012689749942245755
72_2_1,0.035382157112381026,0.08070246324698442,0.15837011072125343,0.21804181317177518,0.2151904879456185,0.150142750880092,0.08852718943923131,0.04361724113749172,0.008502590594071465,0.001523195751100984
72_7_1,0.03609302688347889,0.07877007086263892,0.1630024705115849,0.21866584662975083,0.21188357776076677,0.14832173214417957,0.08840313213746685,0.04462370906300224,0.008702593212323435,0.0015338407948076393
73_5_1,0.03404395346597101,0.07686347429018069,0.19530220915069038,0.2796169252983385,0.20479484742590634,0.10526327719165264,0.06714901064736455,0.029019278017823932,0.0067142177744965595,0.0012328067375753436
75_4_1,0.03677954486756358,0.08333226167219396,0.17422645637524276,0.22056685597333298,0.21017792838611796,0.14431209860230493,0.08145038263691123,0.03951239435583892,0.008174986780631133,0.001467090349862445
76_1_1,0.0435354441026636,0.1004008954373261,0.19871963414416882,0.23751692550147332,0.20238043340766376,0.11657901365573076,0.06282948564682947,0.029774923349402963,0.006957066745833336,0.001306178008907999
76_4_1,0.04310248603029444,0.09942534341897437,0.1988565977765917,0.2364297671404973,0.20256601606402713,0.11820234129164861,0.06327659368444306,0.02984572500942603,0.006986443492497146,0.0013086860916001603
76_7_1,0.04198886726149685,0.09551268982786067,0.19606116722800823,0.23799485672964893,0.20344997739272128,0.120088391654907,0.0657834523507474,0.03069417829856458,0.007100863420769779,0.0013255558352750665
77_1_1,0.05209325329315639,0.11552483379704281,0.2422164298894035,0.22622881532783767,0.18270803457865176,0.10408627629716556,0.047673965490328894,0.022210136621427224,0.006089573806210612,0.0011686808987756583
78_1_1,0.0463765018226436,0.10323495467162483,0.2267335747671063,0.24650655506219013,0.19153225660848333,0.102125189661415,0.052474969039660126,0.023658392981256132,0.0061733469997486195,0.001184258385871974
78_8_1,0.019762632214829982,0.03926631352048434,0.08328056981844656,0.15395851129631127,0.20732849908093381,0.20529154019421111,0.17162366053570213,0.10507523315137941,0.01243144633675592,0.0019815938509453175
80_4_1,0.03524988223516205,0.07913318443071564,0.1706608007159456,0.24158297541574225,0.21550341359465047,0.1306706467004827,0.08031319646728735,0.03769337003108567,0.007774406970765985,0.0014181234381621288
80_7_1,0.03965766600044625,0.09062675692525371,0.18818862152785276,0.23673287966370488,0.20701049109762165,0.12611081522300788,0.07035053668840467,0.03262239618578612,0.00734245282713242,0.0013573838607896793
81_6_1,0.047303299501382054,0.1061302595974617,0.2170792541730108,0.23198092782991725,0.19390768093769062,0.11181596855774341,0.05673991030747294,0.02708275624766604,0.006694096288670983,0.0012658465589841714
81_7_1,0.03726802024072259,0.08359245686742502,0.18253954430515518,0.23990426570384868,0.20995880011438312,0.12817895748649846,0.07485586230162464,0.03476949909379786,0.007548780560975955,0.001383813325568592
83_4_1,0.04600595770070291,0.10363771193867363,0.21339227990556422,0.23512758689604754,0.1949466572907687,0.11279908194466941,0.058332262832807215,0.027702945434227844,0.006782312425394143,0.0012732036311442953
83_8_1,0.03683133482532373,0.08277641339743567,0.17284504341093562,0.2421639524031855,0.2150997138856086,0.12642711035543214,0.07749610797218144,0.03726919014181091,0.00768102859119787,0.001410105016888504
84_3_1,0.03026309891959501,0.06935007868017214,0.1453183104148541,0.2143888200548061,0.22021565397233006,0.16206100040951196,0.10002686369852738,0.04793741357037348,0.00887716339953447,0.0015615968802952505
84_4_1,0.035290446587963945,0.07962156553692792,0.17000275662699266,0.23796252893274164,0.21575357456201535,0.1334339650341534,0.08086096168195807,0.03783826627410497,0.0078096493416077,0.0014262854215343229
84_8_1,0.04730330159005135,0.10613026037368886,0.21707925562139122,0.2319809207702348,0.19390767667469314,0.11181597401447353,0.05673991128697867,0.027082756601820673,0.006694096504107282,0.0012658465625603832
85_2_1,0.03891133825614125,0.08867775758235416,0.17611061519187624,0.2200176517625207,0.20726256615706312,0.14281610235055672,0.07866805661201995,0.038002738052992764,0.008077427049755748,0.0014557469847193238
85_4_1,0.04472620636007046,0.10096300053735072,0.20097622232275036,0.2250669697383706,0.19745717852309902,0.12580823313413544,0.06502577746781517,0.03128922321788235,0.007335755131588049,0.0013514335669379122
87_1_1,0.04145116525147097,0.09463035572168063,0.19604098345677226,0.24049691844659551,0.2036150420128516,0.11921810488967066,0.06568746284345246,0.030470420396290988,0.007072134177670831,0.0013174128035441965
88_3_1,0.05313041120579483,0.1147860967706435,0.2543264061609897,0.23542459485760506,0.17774830113732015,0.09388591614807079,0.04381932526317072,0.020052734284084925,0.00571488104031155,0.0011113331320088129
88_4_1,0.030246142092068332,0.0698795597988722,0.14648412387046017,0.21380704207753226,0.21983959708164003,0.16312008880933318,0.09916188602297461,0.047080260409264725,0.008828612130257598,0.0015526877075969538
89_6_1,0.047303299501382054,0.1061302595974617,0.2170792541730108,0.23198092782991725,0.19390768093769062,0.11181596855774341,0.05673991030747294,0.02708275624766604,0.006694096288670983,0.0012658465589841714
90_2_1,0.04116494309543309,0.09335190179669524,0.19152680779226178,0.23706863684208593,0.205522467357179,0.12268803349886176,0.0681258434729055,0.031957346312477375,0.007246861554927015,0.0013471582771733906
90_5_1,0.04815001013681123,0.11019129345147183,0.19496250814754384,0.21682289400113994,0.19831657888822543,0.12817630136132405,0.06383115312072798,0.030897557524237337,0.007281912491725756,0.0013697908767924508
90_6_1,0.04626459485384394,0.10465072993027759,0.21285100825466466,0.23188770260846658,0.195810287556978,0.11434103027857075,0.058383490868806356,0.027749110407321767,0.006783595664112587,0.0012784495769579335
91_3_1,0.04179280151928487,0.09525906692278842,0.19598902728537693,0.23882509231432922,0.2035759471262418,0.1197925880794121,0.06570716971770747,0.030639274775741236,0.0070968880734740844,0.0013221441856438117
91_4_1,0.04035394292273193,0.09186295199573319,0.19110371523736847,0.2397339954395392,0.20572112548489785,0.12222160283343307,0.06846261237726788,0.031952338311984366,0.007246401552340007,0.001341313844704199
92_1_1,0.04310248603029444,0.09942534341897437,0.1988565977765917,0.2364297671404973,0.20256601606402713,0.11820234129164861,0.06327659368444306,0.02984572500942603,0.006986443492497146,0.0013086860916001603
92_5_1,0.03814469157733032,0.08634347811287874,0.1831002416628047,0.2357100190720562,0.21008025435007127,0.1294742997947926,0.07386951458209551,0.034379127666276495,0.007513064397160589,0.0013853087845336872
93_6_1,0.047071980063961204,0.10679655178371708,0.19486119397266008,0.22353155126246185,0.19886153426600026,0.12510909516873475,0.06427003835238092,0.03087843536726185,0.007257750168959765,0.0013618695938623208
95_2_1,0.04190598550214938,0.09758507163863714,0.195487605229875,0.23508918010719757,0.20423201532221946,0.1219671834701309,0.06511882677809401,0.030238634590282337,0.007056668205597567,0.0013188291558166383
96_1_1,0.045794453899493284,0.10480432105763988,0.18604985709621055,0.22068095701492105,0.20143190096122104,0.13060779764350985,0.06804150897132595,0.0335845131264135,0.007602841711525521,0.0014018485177394627
96_10_1,0.038154573795030323,0.08374934448640038,0.18368185040129328,0.23912367869919676,0.20972616494784477,0.12657791085914,0.0745584300506931,0.03542300493972817,0.007610807747729125,0.0013942340729440033
97_1_1,0.01858819285701061,0.03592268581098297,0.07724743787358773,0.1527634634398461,0.20606834485619965,0.19961253269854237,0.18001748731507922,0.11499947406168323,0.012786031568859128,0.0019943495182089734
97_2_1,0.017142995958864413,0.03465756508762024,0.0723459592808999,0.14520880253430837,0.20531799539667567,0.2117034314712034,0.1848725076166035,0.11414225864950264,0.012638967452986935,0.0019695165513350043
97_3_1,0.046738552584677545,0.10689137684882553,0.19294802626459534,0.2221625440368178,0.19961283708104433,0.12686259060838637,0.0648949591923087,0.03121613058325326,0.00730497276656674,0.0013680100335243279
97_7_1,0.04190598550214938,0.09758507163863714,0.195487605229875,0.23508918010719757,0.20423201532221946,0.1219671834701309,0.06511882677809401,0.030238634590282337,0.007056668205597567,0.0013188291558166383
97_8_1,0.04626459485384394,0.10465072993027759,0.21285100825466466,0.23188770260846658,0.195810287556978,0.11434103027857075,0.058383490868806356,0.027749110407321767,0.006783595664112587,0.0012784495769579335
99_1_1,0.04045186526155317,0.09281104720070706,0.19309038534572484,0.24070658018439808,0.20490873138365867,0.12123075931750205,0.06729571323083386,0.031038074980400766,0.007140233030682091,0.0013266100645394506
100_2_1,0.04764526486432084,0.1083367069002282,0.19320866982271606,0.22125129525238243,0.19883682331400937,0.12598869011768518,0.06452920770572117,0.031492641177694625,0.0073384500350410975,0.0013722508102010863
100_7_1,0.038518438543445284,0.08857915731458256,0.18517081669450292,0.23537194613679507,0.20924843269990445,0.12905320846897375,0.07206546884686985,0.03322688997904241,0.007397163877573442,0.0013684774383105884
101_5_1,0.041266100089396976,0.09575960617266135,0.19454265932288195,0.23665237668317626,0.20460086149760734,0.12239159481867787,0.06600896615368211,0.03038025623568301,0.0070763905686186054,0.0013211884576143566
102_7_1,0.04467830762294616,0.10088959991431734,0.20066195822979854,0.22201083095249152,0.19857208627625528,0.12778977063774621,0.06532606008669582,0.0313781892814891,0.0073344522670370236,0.001358744731223155
102_8_1,0.03283294916750269,0.0735367712156259,0.15402895559039284,0.22492540002174155,0.21788100921826306,0.14660793207453826,0.09355560829613004,0.046476627261413966,0.008614711394942833,0.0015400357594488635
