psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10
31_3_1,0.039662156,0.09676218,0.198204,0.24590577,0.24365015,0.10071463,0.049852807,0.019588478,0.0038562526,0.0018035944
32_3_1,0.024610803,0.05888745,0.12142925,0.20120029,0.27185708,0.1630606,0.10616012,0.041334327,0.009949641,0.0015104617
32_7_1,0.035749737,0.09290949,0.21502244,0.19045664,0.25489885,0.122278884,0.06523419,0.017732782,0.0041317893,0.0015851734
32_9_1,0.02770684,0.06297874,0.13431631,0.20173165,0.26671898,0.16337146,0.106163435,0.03038502,0.0051142094,0.0015133409
33_5_1,0.036082607,0.08704858,0.17241779,0.19666591,0.25463778,0.14551543,0.07269931,0.029111125,0.004321689,0.0014998054
33_8_1,0.04765267,0.102177426,0.17048739,0.20111576,0.254122,0.13474317,0.05940062,0.024958357,0.003599502,0.0017430821
36_1_1,0.04751054,0.10370727,0.16997889,0.20166397,0.25336406,0.13434127,0.05922345,0.024883917,0.0035887659,0.0017378831
36_6_1,0.05119166,0.09005105,0.16259469,0.17102785,0.2475339,0.16437507,0.08070617,0.025628554,0.0051816963,0.0017093932
38_7_1,0.031761188,0.06646659,0.15805411,0.23174964,0.24494246,0.13410307,0.09570431,0.030827612,0.005058256,0.0013327651
38_8_1,0.033324264,0.07844708,0.16159046,0.22604884,0.24540554,0.13253768,0.08553909,0.030149175,0.005376059,0.0015818119
41_2_1,0.03952673,0.08792055,0.19731839,0.25049737,0.25089395,0.09899833,0.049682587,0.019521596,0.0038430854,0.0017974358
41_9_1,0.02555943,0.06680568,0.15999487,0.22373462,0.24295938,0.14319192,0.09876716,0.031687405,0.0059548216,0.001344748
42_9_1,0.038704634,0.09022478,0.17152183,0.20242825,0.25583416,0.14343224,0.06726597,0.024796136,0.0042998143,0.0014922139
43_2_1,0.036838196,0.09786459,0.21277243,0.19460432,0.24859622,0.11463447,0.06759398,0.02112575,0.0040880013,0.0018820415
43_6_1,0.028367143,0.06300824,0.13511342,0.20182616,0.26684394,0.16335255,0.10388943,0.030968463,0.0051166047,0.0015140497
44_3_1,0.02003651,0.031295393,0.08581705,0.15688989,0.27974957,0.15804227,0.1118113,0.12978402,0.020436771,0.006137235
45_8_1,0.05494582,0.09251782,0.18575889,0.19913001,0.24103265,0.13223137,0.06137476,0.026175737,0.005260145,0.0015727865
46_3_1,0.033461686,0.065249994,0.14802545,0.19940086,0.25246546,0.15786953,0.10203953,0.03240869,0.007460982,0.0016178556
46_7_1,0.04398471,0.090220414,0.17151351,0.20366053,0.25058985,0.1401971,0.06689781,0.025842804,0.0056529534,0.0014403013
47_10_1,0.021863518,0.0624789,0.18440907,0.17849049,0.26262006,0.1395293,0.114244305,0.026023276,0.008536439,0.0018046548
48_4_1,0.02569323,0.0652867,0.14738663,0.19820964,0.24210195,0.16680908,0.112758115,0.03162296,0.008686635,0.0014450668
49_1_1,0.060914256,0.10956745,0.21044719,0.21981433,0.21367115,0.102347575,0.05148838,0.025373138,0.0049706683,0.001405864
49_2_1,0.023260504,0.06279485,0.1348805,0.20114262,0.26064304,0.17081802,0.10867681,0.030296303,0.005972642,0.0015147612
49_5_1,0.021392351,0.057226297,0.13169615,0.20515539,0.25720218,0.16725431,0.11587139,0.03595013,0.0064495225,0.0018023207
49_10_1,0.05297322,0.09306044,0.18461901,0.19789289,0.24289939,0.13079812,0.06537681,0.025676472,0.005296828,0.0014068116
50_5_1,0.030800892,0.06670336,0.15275384,0.2246781,0.2457927,0.13303235,0.10601705,0.03374408,0.004995756,0.0014818546
51_5_1,0.023327153,0.061808616,0.13751903,0.2365,0.25675726,0.13185659,0.09795425,0.041138723,0.011827004,0.0013113782
52_5_1,0.041445993,0.09354116,0.19827317,0.228446,0.23239866,0.11717069,0.058542237,0.024713358,0.0041777217,0.0012909676
53_2_1,0.06225245,0.1033572,0.18667328,0.19196953,0.20910256,0.1592697,0.058975015,0.020841014,0.0054351254,0.0021241426
53_4_1,0.02770684,0.06297874,0.13431631,0.20173165,0.26671898,0.16337146,0.106163435,0.03038502,0.0051142094,0.0015133409
57_9_1,0.04637772,0.090032354,0.17087093,0.2019965,0.26047686,0.13640755,0.06394832,0.024743246,0.0036632337,0.001483292
59_3_1,0.023868486,0.0629264,0.13516305,0.201564,0.26118904,0.16848724,0.10890448,0.030359771,0.0059851543,0.0015523671
59_4_1,0.033408627,0.0800698,0.16199955,0.22662114,0.23965044,0.13394514,0.08575564,0.029801251,0.0071625425,0.001585817
59_7_1,0.019893194,0.060007554,0.12778705,0.18473934,0.25315756,0.16685665,0.14274174,0.037473205,0.005858019,0.0014856909
60_3_1,0.028828248,0.062806875,0.13556726,0.20250408,0.26936284,0.16390124,0.09930404,0.031072484,0.0051337914,0.0015191361
60_6_1,0.029079322,0.06476051,0.14652921,0.18811758,0.26837727,0.15622583,0.10694119,0.03103077,0.007568672,0.0013696171
62_1_1,0.031706266,0.06552961,0.14688607,0.19894709,0.24538647,0.15760237,0.11217049,0.031740613,0.008586158,0.0014448517
62_5_2,0.06547469,0.11152215,0.18922368,0.18163891,0.222615,0.12375523,0.06938128,0.024246508,0.010250466,0.0018920315
63_4_2,0.026519423,0.060195535,0.16975804,0.20464717,0.2467562,0.13350208,0.11369465,0.03218415,0.011539394,0.0012034001
63_7_1,0.047944378,0.09685044,0.21575996,0.21533088,0.21708171,0.1124762,0.061007794,0.026271185,0.0060509457,0.0012264707
64_1_1,0.024712393,0.059169196,0.1431137,0.20259283,0.24409561,0.1648022,0.113526694,0.03731751,0.008720079,0.0019498151
64_8_1,0.039470594,0.08139823,0.14757408,0.22520587,0.25971618,0.14726342,0.0629603,0.028527396,0.0060106525,0.0018732754
65_1_1,0.040160675,0.08540749,0.19395877,0.23523676,0.23465231,0.11345971,0.061979506,0.029380832,0.0042250385,0.0015389512
65_2_5,0.081726424,0.10618366,0.23527965,0.1793103,0.13979435,0.125283,0.09941563,0.019647114,0.011808369,0.0015515371
66_4_1,0.03999621,0.0861403,0.19090539,0.23523861,0.24161829,0.10809316,0.06292745,0.029229235,0.0043186718,0.0015326485
66_6_1,0.029118817,0.06811313,0.1375314,0.23822857,0.26023534,0.1255884,0.08770145,0.041982725,0.010038182,0.0014619766
66_7_1,0.03802697,0.08169239,0.15298286,0.2670563,0.25671986,0.11711644,0.053505935,0.027041472,0.0041695284,0.0016882637
68_1_1,0.03525128,0.090913296,0.16935284,0.22292149,0.27468613,0.12329891,0.057846013,0.019671101,0.0039723855,0.0020865574
68_3_1,0.038704634,0.09022478,0.17152183,0.20242825,0.25583416,0.14343224,0.06726597,0.024796136,0.0042998143,0.0014922139
68_5_1,0.04289786,0.093237534,0.18989226,0.23426768,0.24272652,0.108895704,0.058217954,0.02429756,0.0042963354,0.001270606
70_8_1,0.019972278,0.031195072,0.08554194,0.15552521,0.28103614,0.15753563,0.1131804,0.12936796,0.020527808,0.0061175623
71_3_1,0.04131318,0.09254119,0.17347613,0.1957029,0.2495772,0.14214914,0.07106793,0.026731163,0.006016735,0.0014244701
71_4_1,0.07324754,0.112205505,0.2119052,0.21084762,0.20699647,0.10171014,0.050547775,0.023884848,0.007256744,0.0013981848
72_2_1,0.04267207,0.09770801,0.17206831,0.19659157,0.24398388,0.13357882,0.07381353,0.03192147,0.0059670997,0.0016952553
72_7_1,0.04141587,0.08562599,0.1832988,0.20378771,0.23718432,0.13559426,0.07387049,0.030762041,0.0067640035,0.0016965636
73_5_1,0.03490621,0.078839496,0.18929775,0.27033558,0.24952984,0.09230967,0.056079242,0.023235261,0.0040098936,0.0014570297
75_4_1,0.033324264,0.07844708,0.16159046,0.22604884,0.24540554,0.13253768,0.08553909,0.030149175,0.005376059,0.0015818119
76_1_1,0.056626983,0.106398486,0.19565451,0.2211355,0.23134358,0.10705907,0.05125751,0.025605615,0.0034987014,0.0014200862
76_4_1,0.053314414,0.10524757,0.19580197,0.22549596,0.23159921,0.10794853,0.050905317,0.024714053,0.0034746607,0.0014982431
76_7_1,0.047165018,0.09217448,0.19581796,0.21538256,0.25591946,0.10901205,0.055155493,0.024541475,0.0036160138,0.0012154833
77_1_1,0.043982767,0.08270983,0.26353723,0.18737012,0.22690569,0.108729616,0.06403347,0.018141448,0.0031682246,0.0014216115
78_1_1,0.03875689,0.09125974,0.24535635,0.21348564,0.23077697,0.09696329,0.058161717,0.019923655,0.003962217,0.0013535399
78_8_1,0.011831339,0.025004152,0.064346425,0.13349737,0.28120917,0.19059382,0.1272259,0.13570783,0.022628991,0.007954989
80_4_1,0.040160675,0.08540749,0.19395877,0.23523676,0.23465231,0.11345971,0.061979506,0.029380832,0.0042250385,0.0015389512
80_7_1,0.0445578,0.09338764,0.19794776,0.22807108,0.2342932,0.11365478,0.057926055,0.024672799,0.004170866,0.0013180851
81_6_1,0.053203825,0.108147696,0.19539581,0.22492848,0.23111881,0.10678024,0.050799724,0.024662789,0.0034674532,0.0014951352
81_7_1,0.040540047,0.08621428,0.19885467,0.22884463,0.23304866,0.114531495,0.06256499,0.029658377,0.0041894065,0.0015534887
83_4_1,0.061375275,0.1136856,0.21395727,0.21361016,0.20970856,0.10304276,0.051878057,0.024197793,0.0071280412,0.0014165036
83_8_1,0.04269148,0.09849209,0.19310145,0.2280902,0.23027933,0.10980343,0.06170555,0.030097963,0.004206363,0.0015321488
84_3_1,0.024904938,0.06406063,0.16072662,0.2235007,0.24270536,0.14252143,0.10227349,0.032014843,0.0059485957,0.001343342
84_4_1,0.040114194,0.085308634,0.19373429,0.2349645,0.23438072,0.114485756,0.061907772,0.029346827,0.0042201485,0.00153717
84_8_1,0.053203825,0.108147696,0.19539581,0.22492848,0.23111881,0.10678024,0.050799724,0.024662789,0.0034674532,0.0014951352
85_2_1,0.045783482,0.09328645,0.18638895,0.19837351,0.23863931,0.13533396,0.06878855,0.025738835,0.006219095,0.0014477988
85_4_1,0.06855979,0.10986574,0.18674114,0.19032651,0.22290142,0.1284924,0.05969707,0.023812763,0.007608426,0.0019947272
87_1_1,0.05329297,0.09230319,0.19660766,0.22690497,0.23927394,0.10948532,0.052305587,0.02500627,0.003542764,0.0012773165
88_3_1,0.039495725,0.094501175,0.24385318,0.21953537,0.22939421,0.09673449,0.05424731,0.016954618,0.003938476,0.0013454296
88_4_1,0.025387203,0.066355534,0.15891679,0.23136239,0.24132226,0.14222705,0.09640226,0.0307761,0.0059146965,0.0013356867
89_6_1,0.053203825,0.108147696,0.19539581,0.22492848,0.23111881,0.10678024,0.050799724,0.024662789,0.0034674532,0.0014951352
90_2_1,0.046148453,0.09229391,0.19500624,0.21566163,0.25625104,0.10921711,0.05646225,0.02412161,0.003620699,0.0012170582
90_5_1,0.07462272,0.113351695,0.1845955,0.17267396,0.21901809,0.13801767,0.066266015,0.024392292,0.0056514572,0.0014106173
90_6_1,0.05314649,0.108031146,0.19695018,0.22468609,0.23086976,0.106665164,0.05074498,0.023949001,0.0034637165,0.0014935241
91_3_1,0.053284995,0.092289366,0.19657823,0.22687101,0.23923811,0.10946894,0.052297756,0.025002526,0.003542234,0.0014267907
91_4_1,0.05143393,0.09294251,0.19560744,0.22698401,0.23791544,0.10958748,0.05615224,0.024555195,0.0035439997,0.0012777614
92_1_1,0.053314414,0.10524757,0.19580197,0.22549596,0.23159921,0.10794853,0.050905317,0.024714053,0.0034746607,0.0014982431
92_5_1,0.04062167,0.090223856,0.19925505,0.22188313,0.23351789,0.11730635,0.06269096,0.029006109,0.0041978415,0.0012971848
93_6_1,0.08218748,0.1308831,0.18215531,0.17843948,0.19594455,0.13487548,0.064337194,0.024241086,0.0054003745,0.0015359321
95_2_1,0.05354635,0.10145243,0.19515547,0.22647694,0.23409615,0.10841814,0.05112677,0.024821566,0.0034897774,0.0014164641
96_1_1,0.07876077,0.114571206,0.18363318,0.1802225,0.19907738,0.13817142,0.07352567,0.024304824,0.0064111827,0.001321845
96_10_1,0.040359274,0.08582983,0.19796792,0.23228337,0.23200946,0.11402077,0.062286,0.029526124,0.004170726,0.001546561
97_1_1,0.019972278,0.031195072,0.08554194,0.15552521,0.28103614,0.15753563,0.1131804,0.12936796,0.020527808,0.0061175623
97_2_1,0.016496843,0.031180136,0.085084125,0.15443522,0.2718603,0.16155852,0.123827286,0.12610014,0.02387514,0.005582335
97_3_1,0.08284224,0.11369925,0.18443616,0.18102448,0.20120142,0.13943538,0.06564292,0.024733061,0.0055099754,0.0014751492
97_7_1,0.05354635,0.10145243,0.19515547,0.22647694,0.23409615,0.10841814,0.05112677,0.024821566,0.0034897774,0.0014164641
97_8_1,0.05314649,0.108031146,0.19695018,0.22468609,0.23086976,0.106665164,0.05074498,0.023949001,0.0034637165,0.0014935241
99_1_1,0.05149719,0.093056835,0.19584803,0.22726321,0.23820809,0.10972228,0.05499129,0.0245854,0.003548359,0.0012793331
100_2_1,0.08271823,0.11352906,0.18416008,0.1797575,0.20382707,0.13773441,0.06656061,0.024696037,0.0055440096,0.001472941
100_7_1,0.04348158,0.09331854,0.19780129,0.22790232,0.23411983,0.11538298,0.057883196,0.024654543,0.0041677803,0.0012878954
101_5_1,0.05297887,0.099311315,0.19544889,0.22681744,0.23444812,0.110019244,0.051203642,0.024858885,0.0034950243,0.0014185937
102_7_1,0.055054903,0.10879634,0.18696582,0.19120063,0.23707487,0.12804952,0.060753528,0.024874067,0.0055764103,0.0016539156
102_8_1,0.031188577,0.07618963,0.14110763,0.19134672,0.24218465,0.15220518,0.12257029,0.034271687,0.0072521926,0.0016834481
103_7_1,0.01944444,0.051274955,0.11465029,0.1774742,0.27621195,0.21817143,0.10535976,0.03039192,0.005382842,0.0016382082
103_8_1,0.047722198,0.10614281,0.19473706,0.21496326,0.24885617,0.10732845,0.051064916,0.02422006,0.0035414398,0.0014236794
104_2_1,0.041445993,0.09354116,0.19827317,0.228446,0.23239866,0.11717069,0.058542237,0.024713358,0.0041777217,0.0012909676
104_4_1,0.040540047,0.08621428,0.19885467,0.22884463,0.23304866,0.114531495,0.06256499,0.029658377,0.0041894065,0.0015534887
104_7_1,0.074321784,0.14792,0.22014686,0.15935808,0.19568986,0.111192994,0.068666324,0.016253445,0.0051077697,0.001342836
105_1_1,0.050979212,0.102398254,0.23979545,0.21744059,0.23085481,0.08942521,0.047331788,0.017013006,0.0032868662,0.0014748466
106_10_1,0.02897147,0.0751887,0.1368543,0.19609974,0.2619129,0.15876828,0.10302404,0.031973533,0.005417031,0.0017900205
107_5_2,0.041522745,0.08719082,0.1685336,0.18395127,0.28133133,0.13544898,0.070042424,0.02547978,0.00492008,0.0015789996
107_7_1,0.047645405,0.08963302,0.17123167,0.20354454,0.26056847,0.13669555,0.06011798,0.025259769,0.0036429707,0.0016606161
107_8_2,0.024712728,0.05493657,0.13285388,0.18322885,0.28731862,0.1638456,0.11343861,0.031207528,0.006850883,0.0016067672
108_7_1,0.046401422,0.07995486,0.15001163,0.21725681,0.2838838,0.1146115,0.06594758,0.036125746,0.0038069922,0.0019996827
108_10_2,0.023324199,0.054955013,0.13131285,0.1810896,0.28221658,0.1611788,0.12613621,0.03044402,0.0079134,0.0014293068
109_8_1,0.03394352,0.09413875,0.16618413,0.19162723,0.2698166,0.13680877,0.07178089,0.029603127,0.0044136858,0.001683308
110_1_1,0.030006621,0.0825091,0.18928042,0.19768807,0.28295714,0.13174899,0.059928395,0.019652242,0.0041813687,0.0020476705
110_5_2,0.014101902,0.026420265,0.06726337,0.115657285,0.30310866,0.18114485,0.13902654,0.120916896,0.026150845,0.0062093814
110_8_1,0.020326907,0.0542389,0.107122496,0.2260428,0.27175936,0.1811077,0.09846414,0.03323941,0.005714145,0.0019841273
112_11_1,0.05155942,0.09316928,0.19608468,0.22753783,0.23455463,0.10985486,0.05779062,0.02461511,0.0035526461,0.0012808788
112_12_1,0.020127086,0.056936037,0.13689487,0.22571146,0.27872464,0.15536073,0.0948045,0.02369471,0.005597343,0.002148608
113_5_1,0.01931006,0.059709087,0.13488823,0.18310983,0.27731627,0.17141451,0.116019145,0.030706758,0.0060868287,0.0014392345
113_7_1,0.01391215,0.028560875,0.06989958,0.12995838,0.28145024,0.19026999,0.13633104,0.12015399,0.023336008,0.0061277654
115_7_1,0.017241977,0.035314202,0.07226407,0.12909684,0.2881715,0.18704101,0.12409548,0.11799481,0.021565517,0.007214611
115_11_1,0.031636637,0.07647981,0.13779992,0.18754879,0.2682111,0.16273291,0.09700227,0.028873423,0.007635717,0.002079406
115_12_1,0.021269374,0.056897327,0.13093908,0.20554192,0.25862625,0.16799109,0.115205295,0.035743468,0.0059942137,0.0017919599
116_3_1,0.028747117,0.0677848,0.13518573,0.20305303,0.26474777,0.16521072,0.0975131,0.030985037,0.0050803,0.0016923855
116_8_1,0.014970676,0.028109374,0.069403484,0.1231826,0.31043744,0.18317321,0.12412343,0.11995691,0.020306502,0.00633635
117_1_1,0.02733197,0.06311313,0.13460293,0.20216215,0.26196414,0.16372009,0.10922766,0.030449864,0.005911486,0.0015165709
118_12_2,0.0134296585,0.038135026,0.12362439,0.13985789,0.2619457,0.19116807,0.17371538,0.042734146,0.014098288,0.0012914714
119_3_2,0.03199813,0.079304084,0.17143187,0.17744036,0.2780631,0.14573996,0.08260165,0.02612402,0.0058640856,0.0014327738
119_10_1,0.01290633,0.054475214,0.10605336,0.19111879,0.26636818,0.17276397,0.11909582,0.06084229,0.014868956,0.0015071345
119_12_2,0.04120311,0.07909132,0.16928169,0.18374972,0.2866969,0.13637461,0.07144384,0.025592886,0.0049799006,0.0015860086
120_2_1,0.036082607,0.08704858,0.17241779,0.19666591,0.25463778,0.14551543,0.07269931,0.029111125,0.004321689,0.0014998054
120_3_1,0.03613867,0.08491452,0.17268565,0.19697146,0.25503337,0.1457415,0.07281226,0.02987202,0.004328403,0.0015021355
120_7_1,0.04426489,0.092106685,0.21165307,0.19657262,0.25605857,0.11410712,0.06298472,0.01718981,0.0034971277,0.0015654188
120_10_1,0.032956272,0.08170864,0.16905177,0.22352904,0.27816984,0.12665859,0.061274476,0.020603206,0.0039653224,0.0020828482
121_11_1,0.053477783,0.09291939,0.18534634,0.19759296,0.24253123,0.13052358,0.06527772,0.025637556,0.0052887998,0.0014046794
122_5_2,0.011566239,0.024228208,0.06643383,0.11341228,0.29539597,0.1824897,0.15337831,0.117035344,0.030433739,0.0056263544
122_15_1,0.02676805,0.046391755,0.11575917,0.21639825,0.27193645,0.13419333,0.11126544,0.060504455,0.014863132,0.0019199422
123_7_1,0.052886654,0.10720345,0.19445151,0.21464053,0.24340925,0.10549751,0.05071342,0.02520662,0.004649314,0.0013417654
124_1_1,0.011527049,0.021837212,0.053841285,0.14493705,0.2943864,0.19626303,0.11992356,0.12798838,0.021676052,0.0076199896
124_7_1,0.0299116,0.08224782,0.18705839,0.19861735,0.28397423,0.13295476,0.059738625,0.019287923,0.004168128,0.0020411862
124_10_1,0.01690118,0.031033058,0.07051817,0.13205484,0.28776142,0.1881894,0.12313046,0.12369306,0.019979944,0.0067384583
125_1_1,0.040795796,0.09061059,0.20120747,0.22142766,0.23451886,0.117809184,0.062317107,0.025794774,0.0042158356,0.0013027452
125_4_1,0.036563106,0.0898789,0.2003676,0.21015015,0.25231373,0.11728138,0.06259197,0.025311321,0.0043023243,0.0012394853
127_7_2,0.04256015,0.10399896,0.1691858,0.1901252,0.27245435,0.13250151,0.059455298,0.024405478,0.0036605792,0.0016526767
127_12_1,0.04765267,0.102177426,0.17048739,0.20111576,0.254122,0.13474317,0.05940062,0.024958357,0.003599502,0.0017430821
128_1_1,0.049681023,0.08739368,0.18730606,0.16598089,0.2402293,0.15952444,0.07832457,0.024872268,0.005028787,0.0016589499
128_7_1,0.04781442,0.10556832,0.17261294,0.1957441,0.2549846,0.13401529,0.05960225,0.024041077,0.0038680276,0.0017489988
129_7_1,0.04787206,0.109271534,0.17340608,0.19598004,0.24867545,0.13525929,0.058905706,0.023732195,0.005146573,0.0017511075
131_9_2,0.028938139,0.06298555,0.14457607,0.17981574,0.2683915,0.15523066,0.11617241,0.032440346,0.00992305,0.0015265456
133_4_2,0.047609873,0.08179741,0.18400468,0.18011804,0.2675005,0.13076365,0.07308085,0.0265731,0.0072047035,0.0013472014
133_5_2,0.04773229,0.09900537,0.18530855,0.17400569,0.25948176,0.12910822,0.07127862,0.024911793,0.0075840647,0.0015836408
133_9_2,0.047726274,0.0819974,0.18445456,0.18155885,0.26430398,0.13250357,0.07214133,0.026638068,0.0071672364,0.0015087582
133_10_2,0.047609873,0.08179741,0.18400468,0.18011804,0.2675005,0.13076365,0.07308085,0.0265731,0.0072047035,0.0013472014
134_2_1,0.05297887,0.099311315,0.19544889,0.22681744,0.23444812,0.110019244,0.051203642,0.024858885,0.0034950243,0.0014185937
134_3_2,0.047984064,0.09850565,0.18628597,0.17492351,0.25408986,0.12978922,0.07165459,0.025043193,0.010131926,0.0015919943
134_6_2,0.060159657,0.09836714,0.18732375,0.17358026,0.24272463,0.13007191,0.070885986,0.024480857,0.010472772,0.0019330649
135_6_2,0.04769631,0.096173406,0.1835095,0.17917298,0.25928617,0.12797846,0.07122488,0.026299672,0.007076188,0.0015824471
135_7_2,0.036082096,0.07048453,0.14640854,0.15549152,0.24498011,0.17360365,0.12654586,0.029091781,0.01574264,0.0015693281
136_2_1,0.054730225,0.10692767,0.18419765,0.19707392,0.23567677,0.12842017,0.060395245,0.025757985,0.0051761954,0.0016441619
136_3_3,0.05307428,0.08850184,0.20313781,0.23118946,0.20800094,0.11326008,0.07000171,0.026299775,0.0050556106,0.0014784699
140_7_1,0.039684482,0.09034136,0.17174344,0.2026898,0.2561647,0.14136179,0.06735288,0.024828173,0.00430537,0.0015280348
141_1_1,0.06103026,0.10434479,0.16630761,0.19258922,0.20692094,0.16160926,0.070240624,0.028557085,0.0065674568,0.0018327005
